run,c8_over_f4_TeV4,include_daisy,c6_over_f2_TeV2,beta_over_H_raw,beta_over_H_best_fit,fit_degree
run05,5.0,False,2.896969696969697,938.1771975622968,899.4435418561299,3
run05,5.0,False,2.901010101010101,864.0513732582585,888.689109445282,3
run05,5.0,False,2.909090909090909,1131.1724862238914,867.9242941882205,3
run05,5.0,False,2.913131313131313,969.9997012029892,857.8715732190324,3
run05,5.0,False,2.9171717171717173,986.5435743717796,848.0118716431107,3
run05,5.0,False,2.921212121212121,826.6126389130999,838.3261393749136,3
run05,5.0,False,2.925252525252525,849.2610070994147,828.796106165207,3
run05,5.0,False,2.929292929292929,758.8479242704717,819.4042504004514,3
run05,5.0,False,2.933333333333333,683.4078560793461,810.1337716581279,3
run05,5.0,False,2.937373737373737,712.1959267813149,800.9685667707574,3
run05,5.0,False,2.9414141414141413,861.5196133220853,791.8932091646467,3
run05,5.0,False,2.9454545454545453,705.82033872995,782.8929312508955,3
run05,5.0,False,2.9494949494949494,530.7788302451376,773.9536096558843,3
run05,5.0,False,2.953535353535353,695.7437053978736,765.0617530866498,3
run05,5.0,False,2.957575757575757,556.1756178480977,756.2044926332532,3
run05,5.0,False,2.9616161616161616,540.238122339531,747.3695743157449,3
run05,5.0,False,2.9656565656565657,605.288287872014,738.5453536876153,3
run05,5.0,False,2.973737373737374,959.1267122240008,720.8854559209454,3
run05,5.0,False,2.977777777777778,887.2989707265119,712.0295140991676,3
run05,5.0,False,2.981818181818182,859.213891387391,703.1437412758871,3
run05,5.0,False,2.985858585858586,590.6987043960991,694.2195188825395,3
run05,5.0,False,2.98989898989899,390.470076750276,685.2488384753983,3
run05,5.0,False,2.993939393939394,653.3966627799283,676.2243056515315,3
run05,5.0,False,2.9979797979797977,779.4209603098802,667.1391445778473,3
run05,5.0,False,3.002020202020202,668.2799207867826,657.9872029537739,3
run05,5.0,False,3.01010101010101,465.0379496186,639.4615178892989,3
run05,5.0,False,3.014141414141414,746.8138317889342,630.0786346532335,3
run05,5.0,False,3.018181818181818,804.0787274414902,620.6107013644596,3
run05,5.0,False,3.022222222222222,805.4352135606042,611.0547604391767,3
run05,5.0,False,3.026262626262626,492.88275864667713,601.4085066713744,3
run05,5.0,False,3.0303030303030303,338.908405345902,591.6702902305972,3
run05,5.0,False,3.0343434343434343,622.6507984421871,581.8391186820196,3
run05,5.0,False,3.0383838383838384,423.5583866822215,571.9146578640883,3
run05,5.0,False,3.0424242424242425,684.9675706361182,561.8972314643348,3
run05,5.0,False,3.0464646464646465,600.193342820243,551.7878191404262,3
run05,5.0,False,3.0505050505050506,781.7605934287877,541.5880530410543,3
run05,5.0,False,3.0545454545454547,677.7601457249058,531.3002125899612,3
run05,5.0,False,3.0585858585858587,424.6092941835447,520.9272174063179,3
run05,5.0,False,3.062626262626263,628.6368940381924,510.4726182457661,3
run05,5.0,False,3.066666666666667,350.59032162481424,499.94058585877855,3
run05,5.0,False,3.070707070707071,452.4405428866842,489.3358976765222,3
run05,5.0,False,3.0747474747474746,512.0634010770667,478.6639222491417,3
run05,5.0,False,3.078787878787879,339.43942162723783,467.9306013772264,3
run05,5.0,False,3.0828282828282827,652.6844629857109,457.1424298942014,3
run05,5.0,False,3.0868686868686868,361.6787489682096,446.3064330752372,3
run05,5.0,False,3.090909090909091,386.03182038268346,435.43014166722537,3
run05,5.0,False,3.094949494949495,389.4030040532688,424.5215645538749,3
run05,5.0,False,3.098989898989899,434.5089700510438,413.58915909032856,3
run05,5.0,False,3.103030303030303,422.2669859653224,402.6417991624376,3
run05,5.0,False,3.107070707070707,433.0352007229527,391.68874104694873,3
run05,5.0,False,3.111111111111111,322.8194261887059,380.73958717011254,3
run05,5.0,False,3.1151515151515152,94.13637105372176,369.80424788343527,3
run05,5.0,False,3.1191919191919197,495.65419992557474,358.8929013962662,3
run05,5.0,False,3.123232323232324,673.2994885864372,348.0159520254201,3
run05,5.0,False,3.1272727272727274,296.57222769451863,337.18398694182423,3
run05,5.0,False,3.1313131313131315,143.98801636337072,326.4077316131121,3
run05,5.0,False,3.135353535353536,264.7564425791913,315.69800415882764,3
run05,5.0,False,3.13939393939394,249.5783902135832,305.0656688512702,3
run05,5.0,False,3.143434343434344,391.01389513339535,294.5215890098143,3
run05,5.0,False,3.147474747474748,265.1721460640412,284.07657954953254,3
run05,5.0,False,3.151515151515152,327.4358706283328,273.74135945587943,3
run05,5.0,False,3.155555555555556,238.5356879931848,263.52650446597545,3
run05,5.0,False,3.1595959595959595,464.62733235813874,253.44240024343537,3
run05,5.0,True,2.8,1308.1907511102147,1241.052640122121,2
run05,5.0,True,2.804040404040404,1307.875110718219,1230.9654057666007,2
run05,5.0,True,2.808080808080808,1278.8394546636137,1220.775182211711,2
run05,5.0,True,2.812121212121212,1168.5095277227688,1210.4858969246447,2
run05,5.0,True,2.816161616161616,1229.086334916038,1200.1014894015457,2
run05,5.0,True,2.82020202020202,1149.3431432279,1189.625908688928,2
run05,5.0,True,2.824242424242424,1133.3611320207096,1179.0631109189671,2
run05,5.0,True,2.8282828282828283,1241.3795345187966,1168.4170568607703,2
run05,5.0,True,2.8323232323232324,1108.4196735400506,1157.691709489715,2
run05,5.0,True,2.8363636363636364,1129.735093647549,1146.8910315768815,2
run05,5.0,True,2.8404040404040405,1214.4738201075663,1136.0189833005843,2
run05,5.0,True,2.844444444444444,1143.4771984579916,1125.079519881966,2
run05,5.0,True,2.848484848484848,1105.5659943741389,1114.0765892465565,2
run05,5.0,True,2.852525252525252,1036.1756315142188,1103.0141297136809,2
run05,5.0,True,2.8565656565656563,1096.180824508932,1091.8960677155173,2
run05,5.0,True,2.8606060606060604,944.0268894169228,1080.7263155476162,2
run05,5.0,True,2.8646464646464644,1072.7147437216024,1069.5087691525462,2
run05,5.0,True,2.8686868686868685,1079.6208170938637,1058.247305938389,2
run05,5.0,True,2.872727272727273,1154.503958902036,1046.9457826336788,2
run05,5.0,True,2.8767676767676766,1062.7294232411064,1035.6080331803425,2
run05,5.0,True,2.8808080808080807,953.0007630839468,1024.2378666661439,2
run05,5.0,True,2.8848484848484848,895.3181286037313,1012.8390652981064,2
run05,5.0,True,2.888888888888889,724.16909579812,1001.4153824182666,2
run05,5.0,True,2.892929292929293,1000.0591490161808,989.9705405631067,2
run05,5.0,True,2.896969696969697,1162.2971984639178,978.5082295679352,2
run05,5.0,True,2.901010101010101,902.3485205536588,967.0321047174148,2
run05,5.0,True,2.905050505050505,981.057607101069,955.5457849433818,2
run05,5.0,True,2.909090909090909,961.8443024586204,944.0528510710468,2
run05,5.0,True,2.913131313131313,897.5224709245282,932.5568441145845,2
run05,5.0,True,2.9171717171717173,902.9588634174364,921.0612636230635,2
run05,5.0,True,2.921212121212121,978.3399641612764,909.5695660776297,2
run05,5.0,True,2.925252525252525,842.2361750462314,898.08516334072,2
run05,5.0,True,2.929292929292929,899.610793680362,886.6114211581232,2
run05,5.0,True,2.933333333333333,875.7187854015384,875.1516577145316,2
run05,5.0,True,2.937373737373737,903.3184036902828,863.7091422432476,2
run05,5.0,True,2.9414141414141413,783.3139112050466,852.2870936905861,2
run05,5.0,True,2.9454545454545453,945.4903313306672,840.8886794354844,2
run05,5.0,True,2.9494949494949494,832.861170178885,829.5170140647538,2
run05,5.0,True,2.953535353535353,837.5907198034132,818.1751582043368,2
run05,5.0,True,2.957575757575757,762.1660676870168,806.8661174068749,2
run05,5.0,True,2.9616161616161616,678.5256416743005,795.5928410958447,2
run05,5.0,True,2.9656565656565657,734.7025616983937,784.3582215664245,2
run05,5.0,True,2.9696969696969697,655.6816196454917,773.1650930432141,2
run05,5.0,True,2.973737373737374,546.3298711427811,762.0162307948714,2
run05,5.0,True,2.977777777777778,809.0104639890517,750.9143503056506,2
run05,5.0,True,2.981818181818182,999.8407044813648,739.8621065037922,2
run05,5.0,True,2.985858585858586,626.8173474445387,728.8620930466169,2
run05,5.0,True,2.98989898989899,589.0447134489468,717.9168416621742,2
run05,5.0,True,2.993939393939394,713.3882719262108,707.0288215471771,2
run05,5.0,True,2.9979797979797977,665.3916594178094,696.2004388209531,2
run05,5.0,True,3.002020202020202,873.5088717751746,685.4340360350403,2
run05,5.0,True,3.006060606060606,846.5858365214012,674.731891738057,2
run05,5.0,True,3.01010101010101,896.562206368877,664.0962200953578,2
run05,5.0,True,3.014141414141414,695.8568886154833,653.5291705629936,2
run05,5.0,True,3.018181818181818,428.3744266897452,643.0328276154172,2
run05,5.0,True,3.022222222222222,665.4403356088612,632.6092105263273,2
run05,5.0,True,3.026262626262626,340.53388744341606,622.260273202011,2
run05,5.0,True,3.0303030303030303,435.3690062202133,611.9879040664862,2
run05,5.0,True,3.0343434343434343,376.8575409158643,601.7939259977098,2
run05,5.0,True,3.0383838383838384,851.771435566917,591.6800963140735,2
run05,5.0,True,3.0424242424242425,707.3282012539294,581.6481068103689,2
run05,5.0,True,3.0464646464646465,544.4291972553282,571.6995838423708,2
run05,5.0,True,3.0505050505050506,751.6116840677801,561.8360884591334,2
run05,5.0,True,3.0545454545454547,466.8631601513316,552.0591165820841,2
run05,5.0,True,3.0585858585858587,469.7401314509643,542.3700992299462,2
run05,5.0,True,3.062626262626263,384.38222311692505,532.7704027884989,2
run05,5.0,True,3.066666666666667,314.07773030525493,523.2613293241501,2
run05,5.0,True,3.070707070707071,309.1245277701612,513.8441169402731,2
run05,5.0,True,3.0747474747474746,442.2946077524135,504.519940175229,2
run05,5.0,True,3.078787878787879,739.1241548767459,495.2899104409633,2
run05,5.0,True,3.0828282828282827,578.5499664044333,486.1550765010776,2
run05,5.0,True,3.0868686868686868,317.2463021898911,477.11642498718487,2
run05,5.0,True,3.090909090909091,599.5959771745376,468.1748809524369,2
run05,5.0,True,3.094949494949495,509.6815169956935,459.3313084609923,2
run05,5.0,True,3.098989898989899,673.5127374535707,450.58651121225546,2
run05,5.0,True,3.103030303030303,496.70692491645,441.9412331986622,2
run05,5.0,True,3.107070707070707,407.93162934701377,433.3961593957875,2
run05,5.0,True,3.111111111111111,393.019944315301,424.95191648353745,2
run05,5.0,True,3.1151515151515152,422.9964754575472,416.6090735971839,2
run05,5.0,True,3.1191919191919197,400.49734493555417,408.368143106984,2
run05,5.0,True,3.123232323232324,428.9092796405403,400.2295814251313,2
run05,5.0,True,3.1272727272727274,402.9032478845072,392.193789838768,2
run05,5.0,True,3.1313131313131315,377.24810343936593,384.2611153677994,2
run05,5.0,True,3.135353535353536,356.4359304669342,376.4318516462475,2
run05,5.0,True,3.13939393939394,464.95220717218655,368.70623982586943,2
run05,5.0,True,3.143434343434344,290.37996949078126,361.08446950077877,2
run05,5.0,True,3.147474747474748,340.4690762466653,353.5666796518178,2
run05,5.0,True,3.151515151515152,338.45656766937776,346.1529596094189,2
run05,5.0,True,3.155555555555556,293.42813216513974,338.8433500337063,2
run05,5.0,True,3.1595959595959595,211.9387525967961,331.63784391060716,2
